Date,Billing Period Start,Billing Period End,Payment Duration,Shop Name,Shop Domain,Shop Email,Shop Country,Details,Charge Type,Partner Sale,Shopify Fee,Partner Share,Charge ID
2021-06-12 09:08:07 UTC,2021-05-28 00:00:00 UTC,2021-06-27 00:00:00 UTC,,Wholesale Direct by Reconext,maxbackbiz.myshopify.com,customerservice@cloverwireless.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/12477300835
2021-06-12 09:08:04 UTC,,,,BITFINITI,bitfiniti.myshopify.com,mybitfiniti@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78738161
2021-06-12 09:08:03 UTC,,,,itzmybox,itzmybox.myshopify.com,itzmybox.chat@gmail.com,MX,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81992739
2021-06-12 09:07:58 UTC,,,,Marsh Pig,marsh-pig.myshopify.com,enquiries@marshpig.co.uk,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81653025
2021-06-12 09:07:56 UTC,,,,OpenCV.AI,opencv-ai.myshopify.com,brandon@luxonis.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/79741483
2021-06-12 09:07:52 UTC,,,,Caricature d'artiste,caricature-dartiste.myshopify.com,ruben.nataf@teampenguin.xyz,FR,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81992791
2021-06-12 09:07:37 UTC,,,,Holzgeist,holzgeist.myshopify.com,kontakt@holz-geist.de,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79741285
2021-06-12 09:07:37 UTC,,,,Herba-Nutrition,aalberici.myshopify.com,Hello@Herba-Nutrition.co.uk,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80068925
2021-06-12 09:07:33 UTC,,,,IZEA,iz-eah.myshopify.com,izeahacc@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79741513
2021-06-12 09:07:33 UTC,,,,wdmrckexclusive,wdmrckexclusive.myshopify.com,wdmrckexclusive@gmail.com,CA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81828775
2021-06-12 09:07:29 UTC,,,,Portland Pickles Baseball,portland-pickles-baseball.myshopify.com,hotdogs@portlandpicklesbaseball.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/80069165
2021-06-12 09:07:01 UTC,,,,Hyalolex Hand Sanitizer,hyalolexhandsanitizer.myshopify.com,connect@hyalolex.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78908185
2021-06-12 09:06:31 UTC,,,,Pfotenolymp.de,pfotenolymp-shop.myshopify.com,info@hq-trading.de,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78064745
2021-06-12 09:04:10 UTC,,,,saanize,saanize.myshopify.com,markus.iversen@thebitbuckle.com,DK,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81017667
2021-06-12 09:03:59 UTC,,,,Hype Supply AU,hype-supply-au.myshopify.com,info@hypesupply.com.au,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81992807
2021-06-12 08:59:27 UTC,,,,Antique Candle Co.,antique-candle-co.myshopify.com,brittany@antiquecandleco.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/78568999
2021-06-12 08:59:18 UTC,,,,Exclusivithee,exclusivithee.myshopify.com,info@exclusivithee.nl,NL,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79404795
2021-06-12 08:59:17 UTC,,,,TelefoonWebshop.nl,telefoonwebshop.myshopify.com,info@telefoonwebshop.nl,NL,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/80068869
2021-06-12 08:58:19 UTC,,,,Casaba Shop,buddhablessu.myshopify.com,nayan@tvnenterprises.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81475709
2021-06-12 08:57:16 UTC,2021-05-22 00:00:00 UTC,2021-06-21 00:00:00 UTC,,Wild One,wildonepets.myshopify.com,webservices@verygreat.nyc,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,19.0,3.8,15.2,gid://shopify/AppSubscription/12278464575
2021-06-12 08:49:29 UTC,2021-06-08 00:00:00 UTC,2021-07-08 00:00:00 UTC,,Toor Knives,toor-knives.myshopify.com,toorknives@gmail.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/5766742062
2021-06-12 08:47:14 UTC,,,,Vodrich,vodrich.myshopify.com,info@vodrich.com,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/78064737
2021-06-12 08:46:46 UTC,2021-05-29 00:00:00 UTC,2021-06-28 00:00:00 UTC,,Noli Yoga,noli-yoga.myshopify.com,info@noliyoga.com,US,In Cart Upsell - Professional plan,App sale – 30-day subscription,49.99,10.0,39.99,gid://shopify/AppSubscription/11909627969
2021-06-12 08:46:24 UTC,,,,STYLE STRUCK,nouveau-riche-boutique.myshopify.com,info@stylestruck.com.au,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79741143
2021-06-12 08:46:22 UTC,,,,Medicine Mama's,medicine-mamas.myshopify.com,info@mdmama.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81017477
2021-06-12 08:46:19 UTC,,,,Swole Panda ,bluhq.myshopify.com,info@swolepanda.com,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/79902729
2021-06-12 08:28:10 UTC,,,,Fishirt™,4kt-enterprise.myshopify.com,cliffordwrobeh18@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80510627
2021-06-12 08:18:11 UTC,,,,BIFOSY,bifosy.myshopify.com,bifosy@gmail.com,PT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78064149
2021-06-12 08:16:46 UTC,,,,HAVE FUN WITH FAITH,have-fun-with-faith.myshopify.com,havefunwithfaith@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81174943
2021-06-12 08:16:38 UTC,,,,JIFFZEE,jiffzee.myshopify.com,jiffzee@gmail.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/80349359
2021-06-12 08:05:32 UTC,,,,Moon Eyewear,glamandgorgeous.myshopify.com,Moon.eyewears@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81174929
2021-06-12 08:03:15 UTC,,,,MyBabyHeart,goutletstore.myshopify.com,contact@babyheartfr.com,CH,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81828063
2021-06-12 08:03:04 UTC,,,,Inspired Jules,inspired-jules.myshopify.com,hello@inspiredjules.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81331001
2021-06-12 08:02:46 UTC,,,,Angelicas Wunderwelt Shop,wondersandchange-ou.myshopify.com,wilfried@angelicas-wunderwelt.com,EE,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81174605
2021-06-12 08:02:32 UTC,,,,BioSmart,biosmart-testing.myshopify.com,jenny@biotechafrica.com,ZA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81017521
2021-06-12 08:02:31 UTC,,,,TRINIFII,trinifii.myshopify.com,mytrinifii@gmail.com,TT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81828307
2021-06-12 08:02:23 UTC,,,,BICARTA,bicarta.myshopify.com,mybicarta@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/77636441
2021-06-12 08:02:23 UTC,,,,Tudung Ruffle,tudung-ruffle.myshopify.com,rufflepay@gmail.com,MY,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/78907515
2021-06-12 08:02:22 UTC,,,,TrueREW,truerew.myshopify.com,rondasiawillis@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81992681
2021-06-12 08:02:02 UTC,,,,Air Wireless,airwirelessofficial.myshopify.com,contact@airwirelessofficial.com,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81175183
2021-06-12 08:02:02 UTC,,,,Tasty Skin,tastyskin-de.myshopify.com,info@tasty-skin.com,AT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78908059
2021-06-12 08:01:38 UTC,,,,OnVive,onvive.myshopify.com,ads@advelomedia.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/77636365
2021-06-12 08:01:27 UTC,,,,flexstand,flexdeskstore.myshopify.com,lanky032@googlemail.com,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/82311705
2021-06-12 08:01:00 UTC,,,,Greenbynoah.dk,green-by-noah-dk.myshopify.com,info@greenbynoah.dk,DK,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/75887871
2021-06-12 07:44:38 UTC,,,,Suits by HT&T,suits-by-ht-t.myshopify.com,anca.olariu@outlook.com,VN,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79072143
2021-06-12 07:43:47 UTC,,,,PetitBoutique.pe,petitboutique-pe.myshopify.com,petitboutiqueperu@gmail.com,PE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79741551
2021-06-12 07:43:34 UTC,,,,MrJoint | The Solution for Your Arthritis Pain - MrJoint™,lacasadepapellacasadepapel.myshopify.com,truongbao.pham@gmail.com,FR,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/78064121
2021-06-12 07:43:17 UTC,,,,The Sweet Store,the-sweet-store-site.myshopify.com,info@thesweetstore.co.uk,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/78569411
2021-06-12 07:42:29 UTC,,,,Cleanlogic Body Care ,cleanlogicbodycare.myshopify.com,info@imstradingusa.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/80349547
2021-06-12 07:42:03 UTC,,,,The Sleep Code,thesleepcode.myshopify.com,help@thesleepcode.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/81175227
2021-06-12 07:41:34 UTC,,,,Pink Solution,earthcaremarketing.myshopify.com,shopify@pinksolution.ca,CA,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/80349387
2021-06-12 07:40:38 UTC,2021-06-04 00:00:00 UTC,2021-07-04 00:00:00 UTC,,PictarWorld,pictar-world.myshopify.com,maayan@mymiggo.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/12080545901
2021-06-12 07:40:30 UTC,,,,Miccilo,miccilo.myshopify.com,mattias@izaxon.com,SE,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81992595
2021-06-12 07:39:47 UTC,,,,"Pain Relief, Topical Creams, Pain Management",voodoolab.myshopify.com,info@thevoodoolab.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81331181
2021-06-12 07:39:06 UTC,,,,H. Honeycup,hhoneycup.myshopify.com,info@hhoneycup.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81017249
2021-06-12 07:39:03 UTC,2021-05-25 00:00:00 UTC,2021-06-24 00:00:00 UTC,,DentLit | By Dr. Miguel A. Ortiz,dentlit.myshopify.com,info@dentlit.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/10740236387
2021-06-12 07:38:53 UTC,2021-06-09 00:00:00 UTC,2021-07-09 00:00:00 UTC,,Forever Beautyy,mack-solution.myshopify.com,customerservice@foreverbeautyy.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,19.99,4.0,15.99,gid://shopify/AppSubscription/12146507876
2021-06-12 07:38:50 UTC,,,,Demon Child Clothing,demon-child-clothing.myshopify.com,demonchildclothingco@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78738221
2021-06-12 07:38:27 UTC,,,,Twiice Boutique,twiiceboutique.myshopify.com,admin@twiiceboutique.com,AU,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/82148295
2021-06-12 07:37:50 UTC,,,,Hair Extension Courses,hair-extension-courses.myshopify.com,contact@hairextensioncourses.com,GB,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/79741503
2021-06-12 07:37:33 UTC,2021-05-29 00:00:00 UTC,2021-06-28 00:00:00 UTC,,SAG Wagon Swag,sag-wagon-swag.myshopify.com,sagwagonswag@gmail.com,US,In Cart Upsell - Professional plan,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/10025009270
2021-06-12 07:37:17 UTC,,,,VERVE Fitness,verve-fitness.myshopify.com,team@vervefitness.com.au,AU,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/79583451
2021-06-12 07:36:48 UTC,,,,Manik,lajunmanik.myshopify.com,gerencia@manik.com.co,CO,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79218659
2021-06-12 07:33:54 UTC,2021-06-09 00:00:00 UTC,2021-07-09 00:00:00 UTC,,Sportybella,sporty-bella.myshopify.com,ktamas@sportybella.com,US,In Cart Upsell - Professional plan,App sale – 30-day subscription,39.0,7.8,31.2,gid://shopify/AppSubscription/11278581848
2021-06-12 07:31:46 UTC,2021-05-31 00:00:00 UTC,2021-06-30 00:00:00 UTC,,Lake Moto,lake-moto.myshopify.com,lakemotorcycle@gmail.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/7387594
2021-06-12 07:23:03 UTC,,,,La Condesa,lacondesa.myshopify.com,amadellaves@lacondesa.es,ES,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81992477
2021-06-12 07:22:12 UTC,,,,Fine Rug Collection,federal-liquidation-agency.myshopify.com,jerome@finerugcollection.com,US,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/81653017
2021-06-12 07:22:12 UTC,2021-05-26 00:00:00 UTC,2021-06-25 00:00:00 UTC,,Brat Box,mikesea.myshopify.com,help@bratbox.co,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/4657250359
2021-06-12 07:21:15 UTC,2021-06-05 00:00:00 UTC,2021-07-05 00:00:00 UTC,,McClure's,mcclures-pickles.myshopify.com,info@mcclures.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/12101156967
2021-06-12 07:20:49 UTC,,,,Our Galleria,princeton-watches.myshopify.com,rick@princetonwatches.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/81017575
2021-06-12 02:41:10 UTC,,,,Oh Barney,ohbarneyaus.myshopify.com,barney@ohbarney.com,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81331227
2021-06-12 01:27:29 UTC,,,,mylumimask,mylumimask.myshopify.com,hello@mylumimask.com,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78908035
2021-06-12 00:19:44 UTC,2021-05-27 00:00:00 UTC,2021-06-26 00:00:00 UTC,,LiveProjectors,portableprojector-ca.myshopify.com,portableprojector@outlook.com,CA,In Cart Upsell - Beginner plan,App sale – 30-day subscription,19.99,4.0,15.99,gid://shopify/AppSubscription/14281506951
2021-06-12 00:18:28 UTC,,,,Wrist Bee™,wrist-bee.myshopify.com,office.wristbee@gmail.com,AT,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/75887733
2021-06-12 00:16:41 UTC,2021-06-02 00:00:00 UTC,2021-07-02 00:00:00 UTC,,Bottle Barn,bottle-barn.myshopify.com,marketing@bottlebarn.com,US,In Cart Upsell - Beginner plan,App sale – 30-day subscription,14.0,2.8,11.2,gid://shopify/AppSubscription/3976659003
2021-06-12 00:03:20 UTC,,,,ARKeraShop.com,ark-era.myshopify.com,arkerashop@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/71384713
2021-06-12 00:02:30 UTC,,,,ARKeraShop.com,ark-era.myshopify.com,arkerashop@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/66834211
2021-06-11 18:21:33 UTC,,,,Pink Tag Boutique,pink-tag-boutique.myshopify.com,Hello@pinktagboutique.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/81828213
2021-06-11 18:06:52 UTC,,,,Crown Linen Designs,crown-linen-designs.myshopify.com,mitch@crownlinendesigns.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81992721
2021-06-11 18:03:03 UTC,,,,Rustic Territory,rustic-territory.myshopify.com,rusticterritory@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81828437
2021-06-11 17:01:08 UTC,,,,La Bottega della Sorana,la-bottega-della-sorana.myshopify.com,info@labottegadellasorana.it,IT,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81017653
2021-06-11 13:58:35 UTC,,,,truemorrow,truemorrow.myshopify.com,simon.prinz@truemorrow.de,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81828323
2021-06-11 13:36:22 UTC,,,,Naked Flamingo,naked-flamingo.myshopify.com,NAKEDFLAMINGOSKINCO@GMAIL.COM,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81828075
2021-06-11 11:09:00 UTC,,,,VISMONTRA,vismontra.myshopify.com,vismontra@gmail.com,CZ,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80511385
2021-06-11 11:04:55 UTC,,,,Teddygood,teddygood.myshopify.com,goodteddy.co@gmail.com,ES,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80068981
2021-06-11 09:20:24 UTC,,,,minibox,minimovieprojectorx.myshopify.com,anthonyhoangds@gmail.com,US,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/78402895
2021-06-11 09:20:21 UTC,,,,Leamer,lieblingsbeamer.myshopify.com,hello@leamer.de,GB,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80349367
2021-06-11 09:20:08 UTC,,,,LOCKWOOD - Toying with Ideas,lockwood-toying-with-ideas.myshopify.com,amyclare.lockwood@gmail.com,CA,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/81476117
2021-06-11 09:20:04 UTC,,,,FlashBooth,f3xmus.myshopify.com,ap.zakelijk.fmmm@gmail.com,NL,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/79741289
2021-06-11 09:17:55 UTC,,,,REVLONA,gloryglob.myshopify.com,contact@revlona.com,CA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81476021
2021-06-11 09:13:11 UTC,,,,AyosBusog.Com,ayosbusog-com.myshopify.com,contact@ayosbusog.com,PH,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80511277
2021-06-11 09:13:10 UTC,,,,Manfix,getamanfix.myshopify.com,contact@getamanfix.com,US,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/82148639
2021-06-11 09:13:10 UTC,,,,Aiababy 網上商店,aiababy.myshopify.com,bbclub@aiababy.com,HK,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/78064355
2021-06-11 09:13:09 UTC,,,,The Link Mobiles,etechexperts.myshopify.com,Thelinkinfo1@gmail.com,FR,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78569363
2021-06-11 09:13:09 UTC,,,,Organic Creation Co,organic-creation-co.myshopify.com,serjbekishev@gmail.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/82148327
2021-06-11 09:13:09 UTC,,,,Beautyei,beautyei.myshopify.com,saadmoay@gmail.com,IQ,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81828083
2021-06-11 09:13:07 UTC,,,,GetRight.ActiveWear,getrightfit.myshopify.com,getrightfit09@gmail.com,CA,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79404699
2021-06-11 09:13:07 UTC,,,,Mandarina Box,mandarina-box.myshopify.com,info@mandarinabox.com,ES,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/78738247
2021-06-11 09:13:05 UTC,,,,Ballabeni Icecream GmbH,ballabeni.myshopify.com,alberto@ballabeni.com,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80856489
2021-06-11 09:13:04 UTC,,,,Quarantini Social Dry Gin,quarantini-gin.myshopify.com,shop@socialdrygin.org,DE,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/79903087
2021-06-11 09:13:03 UTC,,,,Quality Laser Supply,quality-laser-supply.myshopify.com,support@qualitylasersupply.com,US,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/80349319
2021-06-11 09:13:02 UTC,,,,Fashion Bear,thefashionbear.myshopify.com,fashionbear20@gmail.com,SE,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/78907767
2021-06-11 09:13:02 UTC,,,,EcodenSP™,ecodensp.myshopify.com,mandalarius@gmail.com,SG,Shopify plan,App sale – usage,29.99,6.0,23.99,gid://shopify/AppUsageRecord/79218579
2021-06-11 09:12:55 UTC,,,,"Buff City Soap Supply, LLC. ",buff-city.myshopify.com,orders@buffcitysoap.com,US,Shopify Plus plan,App sale – usage,99.99,20.0,79.99,gid://shopify/AppUsageRecord/80213903
2021-06-11 09:12:53 UTC,,,,Fischer & Wieser,jellydevelopment.myshopify.com,nicole.whorton@jelly.com,US,Advanced Shopify plan,App sale – usage,59.99,12.0,47.99,gid://shopify/AppUsageRecord/78908105
2021-06-11 09:12:52 UTC,,,,FNQ Hooked,fnq-hooke.myshopify.com,sales@fnqhooked.com.au,AU,Basic Shopify plan,App sale – usage,19.99,4.0,15.99,gid://shopify/AppUsageRecord/81331221
